Team,Year,Week,Rating,Prev_Rating,Opponent,Score
KCC,1996,6,6.317720307,6.319308832,PIT,-1.521774252
KCC,1996,7,5.446665356,5.448255894,,
KCC,1996,8,5.446665356,5.448255894,SEA,8.217074332
KCC,1996,9,5.723706253,5.725272494,DEN,-7.604059646
KCC,1996,10,4.512091172,4.513639972,MIN,12.86755903
KCC,1996,11,5.20838016,5.209993881,GBP,9.548528819
KCC,1996,12,5.542237749,5.543895253,CHI,2.691560929
KCC,1996,13,5.338617976,5.340320551,SDC,-5.140205669
KCC,1996,14,4.640029733,4.641713446,DET,6.528841405
KCC,1996,15,4.758080463,4.759803961,OAK,-4.630120216
KCC,1996,16,4.205833364,4.207546823,IND,-2.546299016
KCC,1996,17,3.830714898,3.832433956,BUF,-1.48974041
KCC,1996,18,3.550690935,3.552415537,,
KCC,1996,19,3.550690935,3.552415537,,
KCC,1996,20,3.550690935,3.552415537,,
KCC,1996,21,3.550690935,3.552415537,,
KCC,1996,22,3.550690935,3.552415537,,
KCC,1997,1,3.550690935,3.552415537,DEN,-2.32434526
KCC,1997,2,2.081931886,2.083620319,OAK,5.011714305
KCC,1997,3,2.66788837,2.669556822,BUF,1.783299982
KCC,1997,4,2.520456972,2.522166643,CAR,13.98972511
KCC,1997,5,4.158923849,4.160673225,SEA,-2.880378672
KCC,1997,6,3.279011034,3.280741951,MIA,2.515034684
KCC,1997,7,3.194124773,3.195888069,,
KCC,1997,8,3.194124773,3.195888069,SDC,12.87161877
KCC,1997,9,4.161874173,4.16363407,LAR,4.645614355
KCC,1997,10,4.205850553,4.20764978,PIT,3.199906044
KCC,1997,11,4.122021844,4.123831664,JAC,-3.115126467
KCC,1997,12,3.565318128,3.567135976,DEN,5.684558578
KCC,1997,13,3.716692446,3.718507927,SEA,4.264433113
KCC,1997,14,3.75320849,3.755018127,SFF,22.90666568
KCC,1997,15,4.950299564,4.952143406,OAK,15.50109458
KCC,1997,16,5.570934565,5.572777108,SDC,12.67061166
KCC,1997,17,5.96536107,5.967202498,NOS,3.850215031
KCC,1997,18,5.854037594,5.855902905,,
KCC,1997,19,5.854037594,5.855902905,,
KCC,1997,20,5.854037594,5.855902905,,
KCC,1997,21,5.854037594,5.855902905,,
KCC,1997,22,5.854037594,5.855902905,,
KCC,1998,1,5.854037594,5.855902905,OAK,10.73054086
KCC,1998,2,7.073163411,7.075029275,JAC,2.364667988
KCC,1998,3,6.131464326,6.133353099,SDC,7.491853401
KCC,1998,4,6.358195839,6.360086474,PHI,3.090808116
KCC,1998,5,5.891426164,5.89336826,SEA,9.176428868
KCC,1998,6,6.302051502,6.303995098,NEP,-7.611976298
KCC,1998,7,4.756048413,4.758017472,,
KCC,1998,8,4.756048413,4.758017472,PIT,-1.865946223
KCC,1998,9,4.09384895,4.095838106,NYJ,0.044181454
KCC,1998,10,3.725697359,3.727709181,SEA,-0.92581607
KCC,1998,11,3.33807124,3.340083224,DEN,-5.260220591
KCC,1998,12,2.676664176,2.67868053,SDC,-0.192496543
KCC,1998,13,2.471724125,2.473742114,ARI,1.692366142
KCC,1998,14,2.419766926,2.421804798,DEN,6.779999371
KCC,1998,15,2.692281454,2.694320982,DAL,4.428066431
KCC,1998,16,2.794386452,2.796441638,NYG,-9.17452684
KCC,1998,17,2.129446825,2.131516666,OAK,3.538644018
KCC,1998,18,2.203615098,2.205685462,,
KCC,1998,19,2.203615098,2.205685462,,
KCC,1998,20,2.203615098,2.205685462,,
KCC,1998,21,2.203615098,2.205685462,,
KCC,1998,22,2.203615098,2.205685462,,
KCC,1999,1,2.203615098,2.205685462,CHI,-1.417618439
KCC,1999,2,1.298306714,1.300507926,DEN,13.34444546
KCC,1999,3,3.707534464,3.709714267,DET,4.458057877
KCC,1999,4,3.832621699,3.834877581,SDC,-1.399618843
KCC,1999,5,3.085158764,3.08740095,NEP,2.959501674
KCC,1999,6,3.069451628,3.07171734,,
KCC,1999,7,3.069451628,3.07171734,BAL,14.46465733
KCC,1999,8,4.335585595,4.337856766,SDC,16.46866796
KCC,1999,9,5.548893832,5.55116352,IND,-1.392957492
KCC,1999,10,4.917816439,4.920102273,TBB,0.634968389
KCC,1999,11,4.560912435,4.563225508,SEA,-3.017249064
KCC,1999,12,3.977976935,3.980290005,OAK,5.614629506
KCC,1999,13,4.09488069,4.097196301,DEN,9.124776303
KCC,1999,14,4.430207064,4.432523868,MIN,5.552696741
KCC,1999,15,4.500362669,4.50269699,PIT,9.664009881
KCC,1999,16,4.804106623,4.806440097,SEA,0.623417318
KCC,1999,17,4.571846106,4.574179659,OAK,2.353749251
KCC,1999,18,4.455104166,4.457438936,,
KCC,1999,19,4.455104166,4.457438936,,
KCC,1999,20,4.455104166,4.457438936,,
KCC,1999,21,4.455104166,4.457438936,,
KCC,1999,22,4.455104166,4.457438936,,
KCC,2000,1,4.455104166,4.457438936,IND,-5.520262141
KCC,2000,2,1.961262589,1.963625434,TEN,5.027718209
KCC,2000,3,2.574553713,2.57691266,SDC,14.3718672
KCC,2000,4,4.540772627,4.543129461,DEN,6.499459195
KCC,2000,5,4.820584994,4.822941616,SEA,4.689231892
KCC,2000,6,4.804165857,4.806523973,,
KCC,2000,7,4.804165857,4.806523973,OAK,1.000669109
KCC,2000,8,4.381555107,4.383913909,LAR,15.47512434
KCC,2000,9,5.490912031,5.493268398,SEA,5.668782865
KCC,2000,10,5.507082106,5.509439584,OAK,-2.804811673
KCC,2000,11,4.814424291,4.816781428,SFF,-4.601697327
KCC,2000,12,4.090107244,4.092456942,BUF,-0.087846751
KCC,2000,13,3.791681959,3.794043664,SDC,0.141213759
KCC,2000,14,3.548317412,3.55067864,NEP,0.420922398
KCC,2000,15,3.352855224,3.355225002,CAR,1.088505111
KCC,2000,16,3.219658158,3.222017638,DEN,9.645631206
KCC,2000,17,3.576656661,3.579017065,ATL,-8.358673817
KCC,2000,18,2.948481373,2.950834561,,
KCC,2000,19,2.948481373,2.950834561,,
KCC,2000,20,2.948481373,2.950834561,,
KCC,2000,21,2.948481373,2.950834561,,
KCC,2000,22,2.948481373,2.950834561,,
KCC,2001,1,2.948481373,2.950834561,OAK,1.905674357
KCC,2001,2,2.687779619,2.690134027,NYG,-4.451884034
KCC,2001,3,1.259846888,1.2621552,WAS,17.04081927
KCC,2001,4,3.890008952,3.892291004,DEN,-1.842053616
KCC,2001,5,3.071142871,3.073419081,PIT,-0.236410126
KCC,2001,6,2.657698747,2.659986993,ARI,-7.109071906
KCC,2001,7,1.572502007,1.574757995,IND,-1.158752701
KCC,2001,8,1.299376537,1.301663799,SDC,4.531046991
KCC,2001,9,1.59316476,1.595449923,NYJ,-7.759458271
KCC,2001,10,0.813779507,0.816081197,,
KCC,2001,11,0.813779507,0.816081197,SEA,3.714622211
KCC,2001,12,1.036921254,1.039226954,PHI,-5.135422813
KCC,2001,13,0.596039535,0.598319918,OAK,4.805866785
KCC,2001,14,0.876694685,0.878982043,DEN,0.314232978
KCC,2001,15,0.841540828,0.843829734,SDC,-0.06518669
KCC,2001,16,0.788203915,0.790494889,JAC,4.154959534
KCC,2001,17,0.975245894,0.977549204,SEA,-0.859755075
KCC,2001,18,0.878666896,0.880973461,,
KCC,2001,19,0.878666896,0.880973461,,
KCC,2001,20,0.878666896,0.880973461,,
KCC,2001,21,0.878666896,0.880973461,,
KCC,2001,22,0.878666896,0.880973461,,
KCC,2002,1,0.878666896,0.880973461,CLE,-0.401153003
KCC,2002,2,0.558711921,0.561057142,JAC,-3.918188914
KCC,2002,3,-0.336668246,-0.33428651,NEP,4.272235427
KCC,2002,4,0.431482366,0.433921704,MIA,10.48841691
KCC,2002,5,1.868187301,1.870669611,NYJ,1.800072643
KCC,2002,6,1.859672969,1.862204551,SDC,3.567015986
KCC,2002,7,2.049377749,2.05190968,DEN,1.800117118
KCC,2002,8,2.024451685,2.026993165,OAK,9.047045111
KCC,2002,9,2.66286927,2.665433186,,
KCC,2002,10,2.66286927,2.665433186,SFF,2.235621203
KCC,2002,11,2.627265264,2.629801762,BUF,-1.217499338
KCC,2002,12,2.331514141,2.334078976,SEA,-2.07239952
KCC,2002,13,2.016948879,2.01950736,ARI,21.24010294
KCC,2002,14,3.298492483,3.301025733,LAR,21.60245687
KCC,2002,15,4.442490258,4.445009686,DEN,1.626821113
KCC,2002,16,4.276862661,4.279398083,SDC,1.989423043
KCC,2002,17,4.149782682,4.152328627,OAK,-4.146445625
KCC,2002,18,3.713139087,3.715703284,,
KCC,2002,19,3.713139087,3.715703284,,
KCC,2002,20,3.713139087,3.715703284,,
KCC,2002,21,3.713139087,3.715703284,,
KCC,2002,22,3.713139087,3.715703284,,
KCC,2003,1,3.713139087,3.715703284,SDC,7.024373243
KCC,2003,2,4.540947626,4.543569361,PIT,12.21887671
KCC,2003,3,6.076533443,6.079241865,HOU,15.59478181
KCC,2003,4,7.662908172,7.665577206,BAL,7.793475059
KCC,2003,5,7.681560584,7.684306615,DEN,7.359484341
KCC,2003,6,7.641301054,7.64409097,GBP,6.348308134
KCC,2003,7,7.497635174,7.500405549,OAK,10.27563746
KCC,2003,8,7.775435402,7.778255589,BUF,18.78472808
KCC,2003,9,8.776280191,8.779150296,,
KCC,2003,10,8.776280191,8.779150296,CLE,12.57302414
KCC,2003,11,9.09267552,9.095592639,CIN,-0.09446473
KCC,2003,12,8.385972424,8.388928556,OAK,5.439282477
KCC,2003,13,8.17549457,8.178483219,SDC,5.7159956
KCC,2003,14,8.011527972,8.014542049,DEN,-0.918631265
KCC,2003,15,7.45339302,7.456431186,DET,12.99230841
KCC,2003,16,7.779211573,7.78224033,MIN,-6.774423173
KCC,2003,17,6.970676309,6.973699637,CHI,14.38294979
KCC,2003,18,7.360795966,7.363813661,,
KCC,2003,19,7.360795966,7.363813661,IND,1.297314043
KCC,2003,20,7.05762187,7.060662899,,
KCC,2003,21,7.05762187,7.060662899,,
KCC,2003,22,7.05762187,7.060662899,,
KCC,2004,1,7.05762187,7.060662899,DEN,2.352223295
KCC,2004,2,5.881272226,5.884425116,CAR,-3.185211718
KCC,2004,3,4.067975437,4.07107633,HOU,-3.528447545
KCC,2004,4,2.80190494,2.805043559,BAL,5.864941196
KCC,2004,5,3.239481548,3.242700299,,
KCC,2004,6,3.239481548,3.242700299,JAC,-0.153966864
KCC,2004,7,2.815300497,2.818583373,ATL,22.88390969
KCC,2004,8,5.045145963,5.048386575,IND,9.369837627
KCC,2004,9,5.477615129,5.480907842,TBB,3.795107793
KCC,2004,10,5.324659917,5.327932981,NOS,-0.776356801
KCC,2004,11,4.816241857,4.819494917,NEP,0.49233284
KCC,2004,12,4.483633471,4.486921511,SDC,0.361219136
KCC,2004,13,4.189175304,4.19248718,OAK,5.323456804
KCC,2004,14,4.264794071,4.26813074,TEN,9.213519614
KCC,2004,15,4.574089417,4.577450581,DEN,17.24614138
KCC,2004,16,5.319504239,5.322882988,OAK,-0.465400288
KCC,2004,17,4.998120654,5.001517257,SDC,1.935069203
KCC,2004,18,4.83690742,4.840318928,,
KCC,2004,19,4.83690742,4.840318928,,
KCC,2004,20,4.83690742,4.840318928,,
KCC,2004,21,4.83690742,4.840318928,,
KCC,2004,22,4.83690742,4.840318928,,
KCC,2005,1,4.83690742,4.840318928,NYJ,12.40562553
KCC,2005,2,6.729086947,6.732602109,OAK,5.00582957
KCC,2005,3,6.384435472,6.387993184,DEN,-4.631496565
KCC,2005,4,4.548446799,4.552039597,PHI,2.821939682
KCC,2005,5,4.301802925,4.30532396,,
KCC,2005,6,4.301802925,4.30532396,WAS,2.928000311
KCC,2005,7,4.130077599,4.133536309,MIA,9.054059724
KCC,2005,8,4.677186724,4.680675495,SDC,2.107357754
KCC,2005,9,4.420203827,4.423693583,OAK,2.204661658
KCC,2005,10,4.218790902,4.222283716,BUF,-2.049412339
KCC,2005,11,3.696440632,3.699935683,HOU,13.87209155
KCC,2005,12,4.47918301,4.482677659,NEP,7.694390481
KCC,2005,13,4.708840687,4.712335152,DEN,6.133539897
KCC,2005,14,4.803820634,4.807310043,DAL,2.034607185
KCC,2005,15,4.630744793,4.634195496,NYG,-0.176943426
KCC,2005,16,4.347939604,4.351350139,SDC,10.76217378
KCC,2005,17,4.704285947,4.707687356,CIN,19.71025807
KCC,2005,18,5.494073954,5.497471858,,
KCC,2005,19,5.494073954,5.497471858,,
KCC,2005,20,5.494073954,5.497471858,,
KCC,2005,21,5.494073954,5.497471858,,
KCC,2005,22,5.494073954,5.497471858,,
KCC,2006,1,5.494073954,5.497471858,CIN,-4.008880203
KCC,2006,2,3.118335414,3.121698377,DEN,7.41771927
KCC,2006,3,3.978212185,3.981532571,,
KCC,2006,4,3.978212185,3.981532571,SFF,16.50602349
KCC,2006,5,6.066180736,6.069345434,ARI,1.663318548
KCC,2006,6,5.437200423,5.440244873,PIT,-11.68545136
KCC,2006,7,3.296868951,3.299875236,SDC,7.878268525
KCC,2006,8,3.805913348,3.808864797,,
KCC,2006,9,3.805913348,3.808864797,LAR,8.760443595
KCC,2006,10,4.301366372,4.3042088,MIA,0.507232887
KCC,2006,11,3.956445146,3.959236918,OAK,-0.815773141
KCC,2006,12,3.558760289,3.561491464,DEN,8.258413378
KCC,2006,13,3.920272065,3.922945244,CLE,1.253078063
KCC,2006,14,3.729758208,3.732377721,BAL,-1.944974563
KCC,2006,15,3.35144269,3.354010455,SDC,2.500517905
KCC,2006,16,3.298259891,3.3007724,OAK,5.222217271
KCC,2006,17,3.411433854,3.413890249,JAC,5.113862356
KCC,2006,18,3.506013216,3.508417102,IND,-0.930769366
KCC,2006,19,3.272498343,3.274850166,,
KCC,2006,20,3.272498343,3.274850166,,
KCC,2006,21,3.272498343,3.274850166,,
KCC,2006,22,3.272498343,3.274850166,,
KCC,2007,1,3.272498343,3.274850166,HOU,-8.624909333
KCC,2007,2,0.298146424,0.300222202,CHI,0.424547948
KCC,2007,3,0.323426729,0.325253099,MIN,0.41764307
KCC,2007,4,0.339129452,0.340735664,SDC,12.32185966
KCC,2007,5,2.050948054,2.052381889,JAC,-4.252128432
KCC,2007,6,1.263063493,1.264347103,CIN,4.459762383
KCC,2007,7,1.618252259,1.619391862,OAK,-0.068090088
KCC,2007,8,1.449618024,1.450625459,,
KCC,2007,9,1.449618024,1.450625459,GBP,-6.075568534
KCC,2007,10,0.765510155,0.766351556,DEN,-8.822730502
KCC,2007,11,-0.0335099,-0.032800381,IND,5.945835536
KCC,2007,12,0.426439749,0.427016294,OAK,-6.035181896
KCC,2007,13,-0.035104654,-0.03465022,SDC,-4.849390983
KCC,2007,14,-0.356057076,-0.355722973,DEN,-15.973961
KCC,2007,15,-1.332176071,-1.331954525,TEN,-6.907402625
KCC,2007,16,-1.660130575,-1.660014152,DET,-4.292333153
KCC,2007,17,-1.806364051,-1.806359967,NYJ,-0.816830321
KCC,2007,18,-1.754283328,-1.754377206,,
KCC,2007,19,-1.754283328,-1.754377206,,
KCC,2007,20,-1.754283328,-1.754377206,,
KCC,2007,21,-1.754283328,-1.754377206,,
KCC,2007,22,-1.754283328,-1.754377206,,
KCC,2008,1,-1.754283328,-1.754377206,NEP,4.559390993
KCC,2008,2,-0.175864748,-0.176527784,OAK,-12.93847983
KCC,2008,3,-2.728387765,-2.729351406,ATL,-13.00672535
KCC,2008,4,-4.441444029,-4.442722107,DEN,5.385069976
KCC,2008,5,-3.037656314,-3.039214881,CAR,-18.3752838
KCC,2008,6,-4.95485975,-4.956671806,,
KCC,2008,7,-4.95485975,-4.956671806,TEN,-13.79510538
KCC,2008,8,-5.937109265,-5.939181489,NYJ,-3.274885488
KCC,2008,9,-5.670886887,-5.673170589,TBB,-3.160065052
KCC,2008,10,-5.442630357,-5.445117656,SDC,0.844199089
KCC,2008,11,-4.918727903,-4.921417007,NOS,-9.176234019
KCC,2008,12,-5.246228374,-5.249084825,BUF,-15.72454322
KCC,2008,13,-5.994679434,-5.997697249,OAK,-2.058177546
KCC,2008,14,-5.732245975,-5.735415307,DEN,-6.134650243
KCC,2008,15,-5.757396241,-5.760708728,SDC,-2.400947607
KCC,2008,16,-5.559958086,-5.563411219,MIA,-8.941184055
KCC,2008,17,-5.747803974,-5.751385943,CIN,-8.801155355
KCC,2008,18,-5.908506678,-5.912206244,,
KCC,2008,19,-5.908506678,-5.912206244,,
KCC,2008,20,-5.908506678,-5.912206244,,
KCC,2008,21,-5.908506678,-5.912206244,,
KCC,2008,22,-5.908506678,-5.912206244,,
KCC,2009,1,-5.908506678,-5.912206244,BAL,-5.779342008
KCC,2009,2,-5.87621551,-5.88055843,OAK,-9.534064793
KCC,2009,3,-6.607785367,-6.612491488,PHI,-6.964261784
KCC,2009,4,-6.667198103,-6.672236503,NYG,-7.557094709
KCC,2009,5,-6.79432619,-6.799645096,DAL,-2.278542001
KCC,2009,6,-6.229853166,-6.235404667,WAS,0.543257896
KCC,2009,7,-5.47728527,-5.483042018,SDC,-17.48729622
KCC,2009,8,-6.678286365,-6.684256354,,
KCC,2009,9,-6.678286365,-6.684256354,JAC,-4.31796873
KCC,2009,10,-6.463712035,-6.469872662,OAK,-3.889534581
KCC,2009,11,-6.249197247,-6.255536619,PIT,-0.985093
KCC,2009,12,-5.844266151,-5.850761859,SDC,-14.04423197
KCC,2009,13,-6.429977995,-6.436625643,DEN,-20.02928117
KCC,2009,14,-7.336598207,-7.343379108,BUF,-9.123509547
KCC,2009,15,-7.448280166,-7.455183016,CLE,-12.53710566
KCC,2009,16,-7.747622842,-7.754635055,CIN,-5.925403813
KCC,2009,17,-7.646388451,-7.653503815,DEN,7.84672213
KCC,2009,18,-6.830961578,-6.838178206,,
KCC,2009,19,-6.830961578,-6.838178206,,
KCC,2009,20,-6.830961578,-6.838178206,,
KCC,2009,21,-6.830961578,-6.838178206,,
KCC,2009,22,-6.830961578,-6.838178206,,
KCC,2010,1,-6.830961578,-6.838178206,SDC,1.75045006
KCC,2010,2,-4.685608669,-4.693343843,CLE,-4.4412803
KCC,2010,3,-4.636742995,-4.644751508,SFF,4.06262549
KCC,2010,4,-3.186848248,-3.195046666,,
KCC,2010,5,-3.186848248,-3.195046666,IND,-1.120893105
KCC,2010,6,-2.891711799,-2.900150581,HOU,-1.883812434
KCC,2010,7,-2.765724378,-2.774337454,JAC,6.511519886
KCC,2010,8,-1.73491946,-1.743688922,BUF,-5.751202554
KCC,2010,9,-2.136547769,-2.145451953,OAK,-2.556437786
KCC,2010,10,-2.174719589,-2.183737086,DEN,-11.44301449
KCC,2010,11,-2.947077497,-2.956200376,ARI,4.230018901
KCC,2010,12,-2.394993159,-2.40417838,SEA,6.051523572
KCC,2010,13,-1.791670535,-1.800910498,DEN,-2.120917279
KCC,2010,14,-1.813620318,-1.822937339,SDC,-12.28198454
KCC,2010,15,-2.467893082,-2.477278144,LAR,2.985116328
KCC,2010,16,-2.147127823,-2.156547025,TEN,8.611500195
KCC,2010,17,-1.549426266,-1.558900427,OAK,-15.30965346
KCC,2010,18,-2.27364875,-2.283172956,BAL,-10.55481061
KCC,2010,19,-2.687706843,-2.697279975,,
KCC,2010,20,-2.687706843,-2.697279975,,
KCC,2010,21,-2.687706843,-2.697279975,,
KCC,2010,22,-2.687706843,-2.697279975,,
KCC,2011,1,-2.687706843,-2.697279975,BUF,-22.22220408
KCC,2011,2,-7.571331152,-7.581142902,DET,-24.98193173
KCC,2011,3,-11.05345127,-11.06331453,SDC,-1.374637071
KCC,2011,4,-9.440315569,-9.450291748,MIN,-4.288533976
KCC,2011,5,-8.70434677,-8.714350192,IND,-1.242857663
KCC,2011,6,-7.771660632,-7.781740035,,
KCC,2011,7,-7.771660632,-7.781740035,OAK,10.66721707
KCC,2011,8,-5.722896442,-5.733037272,SDC,-3.388658942
KCC,2011,9,-5.489472692,-5.499659894,MIA,-19.89890349
KCC,2011,10,-6.799420947,-6.80965289,DEN,-10.83200576
KCC,2011,11,-7.135469681,-7.14572991,NEP,-13.00621775
KCC,2011,12,-7.587065686,-7.59735614,PIT,-4.042441311
KCC,2011,13,-7.333878231,-7.344185185,CHI,2.843427675
KCC,2011,14,-6.65539117,-6.665673707,NYJ,-13.66858206
KCC,2011,15,-7.093715601,-7.104021415,GBP,3.134184503
KCC,2011,16,-6.492074418,-6.502357089,OAK,-6.751601562
KCC,2011,17,-6.506492593,-6.516788327,DEN,-1.985185391
KCC,2011,18,-6.268529056,-6.278833369,,
KCC,2011,19,-6.268529056,-6.278833369,,
KCC,2011,20,-6.268529056,-6.278833369,,
KCC,2011,21,-6.268529056,-6.278833369,,
KCC,2011,22,-6.268529056,-6.278833369,,
KCC,2012,1,-6.268529056,-6.278833369,ATL,-11.14064193
KCC,2012,2,-7.486557276,-7.496741455,BUF,-11.90327673
KCC,2012,3,-8.369901166,-8.380137577,NOS,0.43702493
KCC,2012,4,-6.90208015,-6.912208009,SDC,-11.13353129
KCC,2012,5,-7.50657317,-7.516721101,BAL,-1.70239964
KCC,2012,6,-6.781051479,-6.791182933,TBB,-19.12332176
KCC,2012,7,-8.152414843,-8.162459463,,
KCC,2012,8,-8.152414843,-8.162459463,OAK,-13.49819122
KCC,2012,9,-8.686992481,-8.697030296,SDC,-10.40757872
KCC,2012,10,-8.843409412,-8.853433401,PIT,-1.10042291
KCC,2012,11,-8.198160537,-8.208166882,CIN,-17.82890023
KCC,2012,12,-8.938986667,-8.948977871,DEN,-8.271467188
KCC,2012,13,-8.891306704,-8.901280616,CAR,-5.15418614
KCC,2012,14,-8.642165333,-8.652072145,CLE,-16.29776833
KCC,2012,15,-9.120640521,-9.130528056,OAK,-14.57126751
KCC,2012,16,-9.441265638,-9.451139068,IND,-11.86321501
KCC,2012,17,-9.575818381,-9.585668968,DEN,-19.18640204
KCC,2012,18,-10.08163857,-10.09147353,,
KCC,2012,19,-10.08163857,-10.09147353,,
KCC,2012,20,-10.08163857,-10.09147353,,
KCC,2012,21,-10.08163857,-10.09147353,,
KCC,2012,22,-10.08163857,-10.09147353,,
KCC,2013,1,-10.08163857,-10.09147353,JAC,5.216566327
KCC,2013,2,-6.257087348,-6.2668221,DAL,-6.129273173
KCC,2013,3,-6.231524513,-6.241068015,PHI,2.273979516
KCC,2013,4,-4.813940508,-4.823323365,NYG,8.32167039
KCC,2013,5,-2.937424666,-2.946672458,TEN,2.799344651
KCC,2013,6,-2.220328501,-2.229549881,OAK,1.90263573
KCC,2013,7,-1.762221364,-1.771399372,HOU,-1.313688502
KCC,2013,8,-1.717368078,-1.726497962,CLE,-0.816634149
KCC,2013,9,-1.635483176,-1.644564341,BUF,3.980079052
KCC,2013,10,-1.167519657,-1.176567161,,
KCC,2013,11,-1.167519657,-1.176567161,DEN,0.046045682
KCC,2013,12,-1.074168477,-1.083168729,SDC,-3.074076789
KCC,2013,13,-1.21701907,-1.225982274,DEN,-1.096840645
KCC,2013,14,-1.209007175,-1.217930561,WAS,16.25968048
KCC,2013,15,-0.117214197,-0.126053116,OAK,9.599940418
KCC,2013,16,0.454383134,0.445573657,IND,-10.17988101
KCC,2013,17,-0.136409319,-0.145182546,SDC,2.384741893
KCC,2013,18,-0.00371715,-0.012461096,IND,0.553372991
KCC,2013,19,0.024137357,0.015426067,,
KCC,2013,20,0.024137357,0.015426067,,
KCC,2013,21,0.024137357,0.015426067,,
KCC,2013,22,0.024137357,0.015426067,,
KCC,2014,1,0.024137357,0.015426067,TEN,-10.48156328
KCC,2014,2,-2.602287803,-2.610854421,DEN,2.009238689
KCC,2014,3,-1.679982504,-1.688444722,MIA,10.56010371
KCC,2014,4,0.360031864,0.351647189,NEP,15.39219955
KCC,2014,5,2.507484391,2.499189636,SFF,1.493658943
KCC,2014,6,2.38075621,2.372665713,,
KCC,2014,7,2.38075621,2.372665713,SDC,6.531982669
KCC,2014,8,2.842003595,2.834000757,LAR,10.28190819
KCC,2014,9,3.585994055,3.578153354,NYJ,4.563496027
KCC,2014,10,3.67485787,3.667071786,BUF,4.559623972
KCC,2014,11,3.748588379,3.74086,SEA,5.583995475
KCC,2014,12,3.88977354,3.882159112,OAK,-3.302872387
KCC,2014,13,3.376013117,3.368430328,DEN,-1.701171548
KCC,2014,14,3.037534139,3.030003532,ARI,2.409041648
KCC,2014,15,2.998253358,2.99081788,OAK,4.252575633
KCC,2014,16,3.072037021,3.064629592,PIT,-0.691019055
KCC,2014,17,2.862978351,2.855605122,SDC,6.973914395
KCC,2014,18,3.079343406,3.072003482,,
KCC,2014,19,3.079343406,3.072003482,,
KCC,2014,20,3.079343406,3.072003482,,
KCC,2014,21,3.079343406,3.072003482,,
KCC,2014,22,3.079343406,3.072003482,,
KCC,2015,1,3.079343406,3.072003482,HOU,6.013243097
KCC,2015,2,3.812818328,3.805655457,DEN,0.775074004
KCC,2015,3,3.205269463,3.198219872,GBP,1.547792767
KCC,2015,4,2.929023347,2.922249283,CIN,-2.534290489
KCC,2015,5,2.148549942,2.141819428,CHI,-3.365829967
KCC,2015,6,1.459252453,1.452726621,MIN,-0.620769651
KCC,2015,7,1.228138886,1.221765655,PIT,6.382650978
KCC,2015,8,1.743590096,1.737269734,DET,17.46755037
KCC,2015,9,3.17304103,3.166859836,,
KCC,2015,10,3.17304103,3.166859836,DEN,15.07344551
KCC,2015,11,4.164741403,4.158610536,SDC,17.33517087
KCC,2015,12,5.177851363,5.17177214,BUF,5.454473482
KCC,2015,13,5.197610085,5.191555949,OAK,8.155017397
KCC,2015,14,5.394770573,5.388744824,SDC,3.647192346
KCC,2015,15,5.285546934,5.279560303,BAL,14.76138413
KCC,2015,16,5.842949122,5.836987699,CLE,0.183178884
KCC,2015,17,5.528517442,5.522578386,OAK,2.013973649
KCC,2015,18,5.343541453,5.337625241,HOU,18.29268905
KCC,2015,19,5.990998833,5.985109149,NEP,5.300851953
KCC,2015,20,5.958134696,5.952267037,,
KCC,2015,21,5.958134696,5.952267037,,
KCC,2015,22,5.958134696,5.952267037,,
KCC,2016,1,5.958134696,5.952267037,SDC,0.681450375
KCC,2016,2,4.638963615,4.633232281,HOU,-0.134934957
KCC,2016,3,3.684183901,3.678527813,NYJ,11.58406314
KCC,2016,4,5.000830441,4.995221753,PIT,-7.502294405
KCC,2016,5,3.214669749,3.209133921,,
KCC,2016,6,3.214669749,3.209133921,OAK,9.087772336
KCC,2016,7,3.948807572,3.943338324,NOS,1.363844172
KCC,2016,8,3.661589417,3.656274543,IND,9.675656957
KCC,2016,9,4.262996171,4.257719242,JAC,-1.32711308
KCC,2016,10,3.754804421,3.749569847,CAR,6.61453001
KCC,2016,11,3.993114886,3.988008314,TBB,-3.473538504
KCC,2016,12,3.418756933,3.413758861,DEN,6.249309537
KCC,2016,13,3.620939262,3.615972767,ATL,4.420804576
KCC,2016,14,3.674263616,3.669388204,OAK,3.344466051
KCC,2016,15,3.653651269,3.648796373,TEN,-3.041780686
KCC,2016,16,3.25980233,3.25497238,DEN,14.60769974
KCC,2016,17,3.890241075,3.885434235,SDC,7.615714999
KCC,2016,18,4.08631865,4.08153123,,
KCC,2016,19,4.08631865,4.08153123,PIT,2.211149413
KCC,2016,20,3.992560188,3.987789759,,
KCC,2016,21,3.992560188,3.987789759,,
KCC,2016,22,3.992560188,3.987789759,,
KCC,2017,1,3.992560188,3.987789759,NEP,16.28723427
KCC,2017,2,7.066228709,7.061545793,PHI,5.314701303
KCC,2017,3,6.715923228,6.711497072,SDC,11.63387927
KCC,2017,4,7.535582568,7.531167147,WAS,5.58961316
KCC,2017,5,7.257586939,7.253367574,HOU,7.35737431
KCC,2017,6,7.27006036,7.265846476,PIT,2.249506994
KCC,2017,7,6.712221097,6.708043497,OAK,3.904255637
KCC,2017,8,6.431424551,6.427265678,DEN,8.79746666
KCC,2017,9,6.646519288,6.642391981,DAL,0.735481393
KCC,2017,10,6.153932797,6.14992545,,
KCC,2017,11,6.153932797,6.14992545,NYG,2.380525831
